USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root        2892  0.0  0.0      0     0 ?        I    16:51   0:00 [kworker/9:0]
root        2906  0.0  0.0      0     0 ?        I    16:51   0:00 [kworker/17:2-mm_percpu_wq]
root        2910  0.0  0.0      0     0 ?        I    16:51   0:00 [kworker/11:2-mm_percpu_wq]
root        2927  0.0  0.0      0     0 ?        I    16:51   0:00 [kworker/2:1-events]
root        2928  0.0  0.0      0     0 ?        I    16:51   0:00 [kworker/6:2]
root        2957  0.0  0.0      0     0 ?        I    16:52   0:00 [kworker/3:0-mm_percpu_wq]
root        2958  0.0  0.0      0     0 ?        I    16:52   0:00 [kworker/19:0]
root        2959  0.0  0.0      0     0 ?        I    16:52   0:00 [kworker/12:1]
root        2960  0.0  0.0      0     0 ?        I    16:52   0:00 [kworker/8:0]
root        2977  0.0  0.0      0     0 ?        I    16:54   0:00 [kworker/15:2]
kitalab     2983  0.0  0.0   8728  4020 tty1     S+   16:54   0:00 bash ./benchmark.sh
kitalab     3005  0.0  0.0  10952  4736 tty1     R+   16:54   0:00 ps aux --sort=-%cpu
